wave flux
3854.93 0.0
3854.98 0.0
3855.03 0.0
3855.08 0.0
3855.13 0.0
3855.18 0.0
3855.23 0.0
3855.28 0.0
3855.33 0.0
3855.38 0.0
3855.43 0.0
3855.48 0.0
3855.53 0.0
3855.58 0.0
3855.63 0.0
3855.68 0.0
3855.73 0.0
3855.78 0.0
3855.83 0.0
3855.88 0.0
3855.93 0.0
3855.98 0.0
3856.03 0.0
3856.08 0.0
3856.13 0.0
3856.18 0.0
3856.23 0.0
3856.28 0.0
3856.33 0.0
3856.38 0.0
3856.43 0.0
3856.48 0.0
3856.53 0.0
3856.58 0.0
3856.63 0.0
3856.68 0.0
3856.73 0.0
3856.78 0.0
3856.83 0.0
3856.88 0.0
3856.93 0.0
3856.98 0.0
3857.03 0.0
3857.08 0.0
3857.13 0.0
3857.18 0.0
3857.23 0.0
3857.28 0.0
3857.33 0.0
3857.38 0.0
3857.43 0.0
3857.48 0.0
3857.53 0.0
3857.58 0.0
3857.63 0.0
3857.68 0.0
3857.73 0.0
3857.78 0.0
3857.83 0.0
3857.88 0.0
3857.93 0.0
3857.98 0.0
3858.03 0.0
3858.08 0.0
3858.13 0.0
3858.18 0.0
3858.23 0.0
3858.28 0.0
3858.33 0.0
3858.38 0.0
3858.43 0.0
3858.48 0.0
3858.53 0.0
3858.58 0.0
3858.63 0.0
3858.68 0.0
3858.73 0.0
3858.78 0.0
3858.83 0.0
3858.88 0.0
3858.93 0.0
3858.98 0.0
3859.03 0.0
3859.08 0.0
3859.13 0.0
3859.18 0.0
3859.23 0.0
3859.28 0.0
3859.33 0.0
3859.38 0.0
3859.43 0.0
3859.48 0.0
3859.53 0.0
3859.58 0.0
3859.63 0.0
3859.68 0.0
3859.73 0.0
3859.78 0.0
3859.83 0.0
3859.88 0.0
3859.93 0.0
3859.98 0.0
3860.03 0.0
3860.08 0.0
3860.13 0.0
3860.18 0.0
3860.23 0.0
3860.28 0.0
3860.33 0.0
3860.38 0.0
3860.43 0.0
3860.48 0.0
3860.53 0.0
3860.58 0.0
3860.63 0.0
3860.68 0.0
3860.73 0.0
3860.78 0.0
3860.83 0.0
3860.88 0.0
3860.93 0.0
3860.98 0.0
3861.03 0.0
3861.08 0.0
3861.13 0.0
3861.18 0.0
3861.23 0.0
3861.28 0.0
3861.33 0.0
3861.38 0.0
3861.43 0.0
3861.48 0.0
3861.53 0.0
3861.58 0.0
3861.63 0.0
3861.68 0.0
3861.73 0.0
3861.78 0.0
3861.83 0.0
3861.88 0.0
3861.93 0.0
3861.98 0.0
3862.03 0.0
3862.08 0.0
3862.13 0.0
3862.18 0.0
3862.23 0.0
3862.28 0.0
3862.33 0.0
3862.38 0.0
3862.43 0.0
3862.48 0.0
3862.53 0.0
3862.58 0.0
3862.63 0.0
3862.68 0.0
3862.73 0.0
3862.78 0.0
3862.83 0.0
3862.88 0.0
3862.93 0.0
3862.98 0.0
3863.03 0.0
3863.08 0.0
3863.13 0.0
3863.18 0.0
3863.23 0.0
3863.28 0.0
3863.33 0.0
3863.38 0.0
3863.43 0.0
3863.48 0.0
3863.53 0.0
3863.58 0.0
3863.63 0.0
3863.68 0.0
3863.73 0.0
3863.78 0.0
3863.83 0.0
3863.88 0.0
3863.93 0.0
3863.98 0.0
3864.03 0.0
3864.08 0.0
3864.13 0.0
3864.18 0.0
3864.23 0.0
3864.28 0.0
3864.33 0.0
3864.38 0.0
3864.43 0.0
3864.48 0.0
3864.53 0.0
3864.58 0.0
3864.63 0.0
3864.68 0.0
3864.73 0.0
3864.78 0.0
3864.83 0.0
3864.88 0.0
3864.93 0.0
3864.98 0.0
3865.03 0.0
3865.08 0.0
3865.13 0.0
3865.18 0.0
3865.23 0.0
3865.28 0.0
3865.33 0.0
3865.38 0.0
3865.43 0.0
3865.48 0.0
3865.53 0.0
3865.58 0.0
3865.63 0.0
3865.68 0.0
3865.73 0.0
3865.78 0.0
3865.83 0.0
3865.88 0.0
3865.93 0.0
3865.98 0.0
3866.03 0.0
3866.08 0.0
3866.13 0.0
3866.18 0.0
3866.23 0.0
3866.28 0.0
3866.33 0.0
3866.38 0.0
3866.43 0.0
3866.48 0.0
3866.53 0.0
3866.58 0.0
3866.63 0.0
3866.68 0.0
3866.73 0.0
3866.78 0.0
3866.83 0.0
3866.88 0.0
3866.93 0.0
3866.98 0.0
3867.03 0.0
3867.08 0.0
3867.13 0.0
3867.18 0.0
3867.23 0.0
3867.28 0.0
3867.33 0.0
3867.38 0.0
3867.43 0.0
3867.48 0.0
3867.53 0.0
3867.58 0.0
3867.63 0.0
3867.68 0.0
3867.73 0.0
3867.78 0.0
3867.83 0.0
3867.88 0.0
3867.93 0.0
3867.98 0.0
3868.03 0.0
3868.08 0.0
3868.13 0.0
3868.18 0.0
3868.23 0.0
3868.28 0.0
3868.33 0.0
3868.38 0.0
3868.43 0.0
3868.48 0.0
3868.53 7.7208911829023545
3868.58 0.0
3868.63 0.0
3868.68 0.0
3868.73 0.0
3868.78 0.0
3868.83 0.0
3868.88 0.0
3868.93 0.0
3868.98 0.0
3869.03 0.0
3869.08 0.0
3869.13 0.0
3869.18 0.0
3869.23 0.0
3869.28 0.0
3869.33 0.0
3869.38 0.0
3869.43 0.0
3869.48 0.0
3869.53 0.0
3869.58 0.0
3869.63 0.0
3869.68 0.0
3869.73 0.0
3869.78 0.0
3869.83 0.0
3869.88 0.0
3869.93 0.0
3869.98 0.0
3870.03 0.0
3870.08 0.0
3870.13 0.0
3870.18 0.0
3870.23 0.0
3870.28 0.0
3870.33 0.0
3870.38 0.0
3870.43 0.0
3870.48 0.0
3870.53 0.0
3870.58 0.0
3870.63 0.0
3870.68 0.0
3870.73 0.0
3870.78 0.0
3870.83 0.0
3870.88 0.0
3870.93 0.0
3870.98 0.0
3871.03 0.0
3871.08 0.0
3871.13 0.0
3871.18 0.0
3871.23 0.0
3871.28 0.0
3871.33 0.0
3871.38 0.0
3871.43 0.0
3871.48 0.0
3871.53 0.0
3871.58 0.0
3871.63 0.0
3871.68 0.0
3871.73 0.0
3871.78 0.0
3871.83 0.0
3871.88 0.0
3871.93 0.0
3871.98 0.0
3872.03 0.0
3872.08 0.0
3872.13 0.0
3872.18 0.0
3872.23 0.0
3872.28 0.0
3872.33 0.0
3872.38 0.0
3872.43 0.0
3872.48 0.0
3872.53 0.0
3872.58 0.0
3872.63 0.0
3872.68 0.0
3872.73 0.0
3872.78 0.0
3872.83 0.0
3872.88 0.0
3872.93 0.0
3872.98 0.0
3873.03 0.0
3873.08 0.0
3873.13 0.0
3873.18 0.0
3873.23 0.0
3873.28 0.0
3873.33 0.0
3873.38 0.0
3873.43 0.0
3873.48 0.0
3873.53 0.0
3873.58 0.0
3873.63 0.0
3873.68 0.0
3873.73 0.0
3873.78 0.0
3873.83 0.0
3873.88 0.0
3873.93 0.0
3873.98 0.0
3874.03 0.0
3874.08 0.0
3874.13 0.0
3874.18 0.0
3874.23 0.0
3874.28 0.0
3874.33 0.0
3874.38 0.0
3874.43 0.0
3874.48 0.0
3874.53 0.0
3874.58 0.0
3874.63 0.0
3874.68 0.0
3874.73 0.0
3874.78 0.0
3874.83 0.0
3874.88 0.0
3874.93 0.0
3874.98 0.0
3875.03 0.0
3875.08 0.0
3875.13 0.0
3875.18 0.0
3875.23 0.0
3875.28 0.0
3875.33 0.0
3875.38 0.0
3875.43 0.0
3875.48 0.0
3875.53 0.0
3875.58 0.0
3875.63 0.0
3875.68 0.0
3875.73 0.0
3875.78 0.0
3875.83 0.0
3875.88 0.0
3875.93 0.0
3875.98 0.0
3876.03 0.0
3876.08 0.0
3876.13 0.0
3876.18 0.0
3876.23 0.0
3876.28 0.0
3876.33 0.0
3876.38 0.0
3876.43 0.0
3876.48 0.0
3876.53 0.0
3876.58 0.0
3876.63 0.0
3876.68 0.0
3876.73 0.0
3876.78 0.0
3876.83 0.0
3876.88 0.0
3876.93 0.0
3876.98 0.0
3877.03 0.0
3877.08 0.0
3877.13 0.0
3877.18 0.0
3877.23 0.0
3877.28 0.0
3877.33 0.0
3877.38 0.0
3877.43 0.0
3877.48 0.0
3877.53 0.0
3877.58 0.0
3877.63 0.0
3877.68 0.0
3877.73 0.0
3877.78 0.0
3877.83 0.0
3877.88 0.0
3877.93 0.0
3877.98 0.0
3878.03 0.0
3878.08 0.0
3878.13 0.0
3878.18 0.0
3878.23 0.0
3878.28 0.0
3878.33 0.0
3878.38 0.0
3878.43 0.0
3878.48 0.0
3878.53 0.0
3878.58 0.0
3878.63 0.0
3878.68 0.0
3878.73 0.0
3878.78 0.0
3878.83 0.0
3878.88 0.0
3878.93 0.0
3878.98 0.0
3879.03 0.0
3879.08 0.0
3879.13 0.0
3879.18 0.0
3879.23 0.0
3879.28 0.0
3879.33 0.0
3879.38 0.0
3879.43 0.0
3879.48 0.0
3879.53 0.0
3879.58 0.0
3879.63 0.0
3879.68 0.0
3879.73 0.0
3879.78 0.0
3879.83 0.0
3879.88 0.0
3879.93 0.0
3879.98 0.0
3880.03 0.0
3880.08 0.0
3880.13 0.0
3880.18 0.0
3880.23 0.0
3880.28 0.0
3880.33 0.0
3880.38 0.0
3880.43 0.0
3880.48 0.0
3880.53 0.0
3880.58 0.0
3880.63 0.0
3880.68 0.0
3880.73 0.0
3880.78 0.0
3880.83 0.0
3880.88 0.0
3880.93 0.0
3880.98 0.0
3881.03 0.0
3881.08 0.0
3881.13 0.0
3881.18 0.0
3881.23 0.0
3881.28 0.0
3881.33 0.0
3881.38 0.0
3881.43 0.0
3881.48 0.0
3881.53 0.0
3881.58 0.0
3881.63 0.0
3881.68 0.0
3881.73 0.0
3881.78 0.0
3881.83 0.0
3881.88 0.0
3881.93 0.0
3881.98 0.0
3882.03 0.0
3882.08 0.0
3882.13 0.0
3882.18 0.0
3882.23 0.0
3882.28 0.0
3882.33 0.0
3882.38 0.0
3882.43 0.0
3882.48 0.0
3882.53 0.0
3882.58 0.0
3882.63 0.0
3882.68 0.0
3882.73 0.0
3882.78 0.0
3882.83 0.0
3882.88 0.0
3882.93 0.0
3882.98 0.0
3883.03 0.0
3883.08 0.0
3883.13 0.0
3883.18 0.0
3883.23 0.0
3883.28 0.0
3883.33 0.0
3883.38 0.0
3883.43 0.0
3883.48 0.0
3883.53 0.0
3883.58 0.0
3883.63 0.0
3883.68 0.0
3883.73 0.0
3883.78 0.0
3883.83 0.0
3883.88 0.0
3883.93 0.0
3883.98 0.0
3884.03 0.0
3884.08 0.0
3884.13 0.0
3884.18 0.0
3884.23 0.0
3884.28 0.0
3884.33 0.0
3884.38 0.0
3884.43 0.0
3884.48 0.0
3884.53 0.0
3884.58 0.0
3884.63 0.0
3884.68 0.0
3884.73 0.0
3884.78 0.0
3884.83 0.0
3884.88 0.0
3884.93 0.0
3884.98 0.0
3885.03 0.0
3885.08 0.0
3885.13 0.0
3885.18 0.0
3885.23 0.0
3885.28 0.0
3885.33 0.0
3885.38 0.0
3885.43 0.0
3885.48 0.0
3885.53 0.0
3885.58 0.0
3885.63 0.0
3885.68 0.0
3885.73 0.0
3885.78 0.0
3885.83 0.0
3885.88 0.0
3885.93 0.0
3885.98 0.0
3886.03 0.0
3886.08 0.0
3886.13 0.0
3886.18 0.0
3886.23 0.0
3886.28 0.0
3886.33 0.0
3886.38 0.0
3886.43 0.0
3886.48 0.0
3886.53 0.0
3886.58 0.0
3886.63 0.0
3886.68 0.0
3886.73 0.0
3886.78 0.0
3886.83 0.0
3886.88 0.0
3886.93 0.0
3886.98 0.0
3887.03 0.0
3887.08 0.0
3887.13 0.0
3887.18 0.0
3887.23 0.0
3887.28 0.0
3887.33 0.0
3887.38 0.0
3887.43 0.0
3887.48 0.0
3887.53 0.0
3887.58 0.0
3887.63 0.0
3887.68 0.0
3887.73 0.0
3887.78 0.0
3887.83 0.0
3887.88 0.0
3887.93 0.0
3887.98 0.0
3888.03 0.0
3888.08 0.0
3888.13 0.0
3888.18 0.0
3888.23 0.0
3888.28 0.0
3888.33 0.0
3888.38 0.0
3888.43 0.0
3888.48 0.0
3888.53 0.0
3888.58 0.0
3888.63 0.0
3888.68 0.0
3888.73 0.0
3888.78 0.0
3888.83 0.0
3888.88 0.0
3888.93 0.0
3888.98 0.0
3889.03 0.0
3889.08 0.0
3889.13 0.0
3889.18 0.0
3889.23 0.0
3889.28 0.0
3889.33 0.0
3889.38 0.0
3889.43 0.0
3889.48 0.0
3889.53 0.0
3889.58 0.0
3889.63 0.0
3889.68 0.0
3889.73 0.0
3889.78 0.0
3889.83 0.0
3889.88 0.0
3889.93 0.0
3889.98 0.0
3890.03 0.0
3890.08 0.0
3890.13 0.0
3890.18 0.0
3890.23 0.0
3890.28 0.0
3890.33 0.0
3890.38 0.0
3890.43 0.0
3890.48 0.0
3890.53 0.0
3890.58 0.0
3890.63 0.0
3890.68 0.0
3890.73 0.0
3890.78 0.0
3890.83 0.0
3890.88 0.0
3890.93 0.0
3890.98 0.0
3891.03 0.0
3891.08 0.0
3891.13 0.0
3891.18 0.0
3891.23 0.0
3891.28 0.0
3891.33 0.0
3891.38 0.0
3891.43 0.0
3891.48 0.0
3891.53 0.0
3891.58 0.0
3891.63 0.0
3891.68 0.0
3891.73 0.0
3891.78 0.0
3891.83 0.0
3891.88 0.0
3891.93 0.0
3891.98 0.0
3892.03 0.0
3892.08 0.0
3892.13 0.0
3892.18 0.0
3892.23 0.0
3892.28 0.0
3892.33 0.0
3892.38 0.0
3892.43 0.0
3892.48 0.0
3892.53 0.0
3892.58 0.0
3892.63 0.0
3892.68 0.0
3892.73 0.0
3892.78 0.0
3892.83 0.0
3892.88 0.0
3892.93 0.0
3892.98 0.0
3893.03 0.0
3893.08 0.0
3893.13 0.0
3893.18 0.0
3893.23 0.0
3893.28 0.0
3893.33 0.0
3893.38 0.0
3893.43 0.0
3893.48 0.0
3893.53 0.0
3893.58 0.0
3893.63 0.0
3893.68 0.0
3893.73 0.0
3893.78 0.0
3893.83 0.0
3893.88 0.0
3893.93 0.0
3893.98 0.0
3894.03 0.0
3894.08 0.0
3894.13 0.0
3894.18 0.0
3894.23 0.0
3894.28 0.0
3894.33 0.0
3894.38 0.0
3894.43 0.0
3894.48 0.0
3894.53 0.0
3894.58 0.0
3894.63 0.0
3894.68 0.0
3894.73 0.0
3894.78 0.0
3894.83 0.0
3894.88 0.0
3894.93 0.0
3894.98 0.0
3895.03 0.0
3895.08 0.0
3895.13 0.0
3895.18 0.0
3895.23 0.0
3895.28 0.0
3895.33 0.0
3895.38 0.0
3895.43 0.0
3895.48 0.0
3895.53 0.0
3895.58 0.0
3895.63 0.0
3895.68 0.0
3895.73 0.0
3895.78 0.0
3895.83 0.0
3895.88 0.0
3895.93 0.0
3895.98 0.0
3896.03 0.0
3896.08 0.0
3896.13 0.0
3896.18 0.0
3896.23 0.0
3896.28 0.0
3896.33 0.0
3896.38 0.0
3896.43 0.0
3896.48 0.0
3896.53 0.0
3896.58 0.0
3896.63 0.0
3896.68 0.0
3896.73 0.0
3896.78 0.0
3896.83 0.0
3896.88 0.0
3896.93 0.0
3896.98 0.0
3897.03 0.0
3897.08 0.0
3897.13 0.0
3897.18 0.0
3897.23 0.0
3897.28 0.0
3897.33 0.0
3897.38 0.0
3897.43 0.0
3897.48 0.0
3897.53 0.0
3897.58 0.0
3897.63 0.0
3897.68 0.0
3897.73 0.0
3897.78 0.0
3897.83 0.0
3897.88 0.0
3897.93 0.0
3897.98 0.0
3898.03 0.0
3898.08 0.0
3898.13 0.0
3898.18 0.0
3898.23 0.0
3898.28 0.0
3898.33 0.0
3898.38 0.0
3898.43 0.0
3898.48 0.0
3898.53 0.0
3898.58 0.0
3898.63 0.0
3898.68 0.0
3898.73 0.0
3898.78 0.0
3898.83 0.0
3898.88 0.0
3898.93 0.0
3898.98 0.0
3899.03 0.0
3899.08 0.0
3899.13 0.0
3899.18 0.0
3899.23 0.0
3899.28 0.0
3899.33 0.0
3899.38 0.0
3899.43 0.0
3899.48 0.0
3899.53 0.0
3899.58 0.0
3899.63 0.0
3899.68 0.0
3899.73 0.0
3899.78 0.0
3899.83 0.0
3899.88 0.0
3899.93 0.0
3899.98 0.0
3900.03 0.0
3900.08 0.0
3900.13 0.0
3900.18 0.0
3900.23 0.0
3900.28 0.0
3900.33 0.0
3900.38 0.0
3900.43 0.0
3900.48 0.0
3900.53 0.0
3900.58 0.0
3900.63 0.0
3900.68 0.0
3900.73 0.0
3900.78 0.0
3900.83 0.0
3900.88 0.0
3900.93 0.0
3900.98 0.0
3901.03 0.0
3901.08 0.0
3901.13 0.0
3901.18 0.0
3901.23 0.0
3901.28 0.0
3901.33 0.0
3901.38 0.0
3901.43 0.0
3901.48 0.0
3901.53 0.0
3901.58 0.0
3901.63 0.0
3901.68 0.0
3901.73 0.0
3901.78 0.0
3901.83 0.0
3901.88 0.0
3901.93 0.0
3901.98 0.0
3902.03 0.0
3902.08 0.0
3902.13 0.0
3902.18 0.0
3902.23 0.0
3902.28 0.0
3902.33 0.0
3902.38 0.0
3902.43 0.0
3902.48 0.0
3902.53 0.0
3902.58 0.0
3902.63 0.0
3902.68 0.0
3902.73 0.0
3902.78 0.0
3902.83 0.0
3902.88 0.0
3902.93 0.0
3902.98 0.0
3903.03 0.0
3903.08 0.0
3903.13 0.0
3903.18 0.0
3903.23 0.0
3903.28 0.0
3903.33 0.0
3903.38 0.0
3903.43 0.0
3903.48 0.0
3903.53 0.0
3903.58 0.0
3903.63 0.0
3903.68 0.0
3903.73 0.0
3903.78 0.0
3903.83 0.0
3903.88 0.0
3903.93 0.0
3903.98 0.0
3904.03 0.0
3904.08 0.0
3904.13 0.0
3904.18 0.0
3904.23 0.0
3904.28 0.0
3904.33 0.0
3904.38 0.0
3904.43 0.0
3904.48 0.0
3904.53 0.0
3904.58 0.0
3904.63 0.0
3904.68 0.0
3904.73 0.0
3904.78 0.0
3904.83 0.0
3904.88 0.0
3904.93 0.0
3904.98 0.0
3905.03 0.0
3905.08 0.0
3905.13 0.0
3905.18 0.0
3905.23 0.0
3905.28 0.0
3905.33 0.0
3905.38 0.0
3905.43 0.0
3905.48 0.0
3905.53 0.0
3905.58 0.0
3905.63 0.0
3905.68 0.0
3905.73 0.0
3905.78 0.0
3905.83 0.0
3905.88 0.0
3905.93 0.0
3905.98 0.0
3906.03 0.0
3906.08 0.0
3906.13 0.0
3906.18 0.0
3906.23 0.0
3906.28 0.0
3906.33 0.0
3906.38 0.0
3906.43 0.0
3906.48 0.0
3906.53 0.0
3906.58 0.0
3906.63 0.0
3906.68 0.0
3906.73 0.0
3906.78 0.0
3906.83 0.0
3906.88 0.0
3906.93 0.0
3906.98 0.0
3907.03 0.0
3907.08 0.0
3907.13 0.0
3907.18 0.0
3907.23 0.0
3907.28 0.0
3907.33 0.0
3907.38 0.0
3907.43 0.0
3907.48 0.0
3907.53 0.0
3907.58 0.0
3907.63 0.0
3907.68 0.0
3907.73 0.0
3907.78 0.0
3907.83 0.0
3907.88 0.0
3907.93 0.0
3907.98 0.0
3908.03 0.0
3908.08 0.0
3908.13 0.0
3908.18 0.0
3908.23 0.0
3908.28 0.0
3908.33 0.0
3908.38 0.0
3908.43 0.0
3908.48 0.0
3908.53 0.0
3908.58 0.0
3908.63 0.0
3908.68 0.0
3908.73 0.0
3908.78 0.0
3908.83 0.0
3908.88 0.0
3908.93 0.0
3908.98 0.0
3909.03 0.0
3909.08 0.0
3909.13 0.0
3909.18 0.0
3909.23 0.0
3909.28 0.0
3909.33 0.0
3909.38 0.0
3909.43 0.0
3909.48 0.0
3909.53 0.0
3909.58 0.0
3909.63 0.0
3909.68 0.0
3909.73 0.0
3909.78 0.0
3909.83 0.0
3909.88 0.0
3909.93 0.0
3909.98 0.0
3910.03 0.0
3910.08 0.0
3910.13 0.0
3910.18 0.0
3910.23 0.0
3910.28 0.0
3910.33 0.0
3910.38 0.0
3910.43 0.0
3910.48 0.0
3910.53 0.0
3910.58 0.0
3910.63 0.0
3910.68 0.0
3910.73 0.0
3910.78 0.0
3910.83 0.0
3910.88 0.0
3910.93 0.0
3910.98 0.0
3911.03 0.0
3911.08 0.0
3911.13 0.0
3911.18 0.0
3911.23 0.0
3911.28 0.0
3911.33 0.0
3911.38 0.0
3911.43 0.0
3911.48 0.0
3911.53 0.0
3911.58 0.0
3911.63 0.0
3911.68 0.0
3911.73 0.0
3911.78 0.0
3911.83 0.0
3911.88 0.0
3911.93 0.0
3911.98 0.0
3912.03 0.0
3912.08 0.0
3912.13 0.0
3912.18 0.0
3912.23 0.0
3912.28 0.0
3912.33 0.0
3912.38 0.0
3912.43 0.0
3912.48 0.0
3912.53 0.0
3912.58 0.0
3912.63 0.0
3912.68 0.0
3912.73 0.0
3912.78 0.0
3912.83 0.0
3912.88 0.0
3912.93 0.0
3912.98 0.0
3913.03 0.0
3913.08 0.0
3913.13 0.0
3913.18 0.0
3913.23 0.0
3913.28 0.0
3913.33 0.0
3913.38 0.0
3913.43 0.0
3913.48 0.0
3913.53 0.0
3913.58 0.0
3913.63 0.0
3913.68 0.0
3913.73 0.0
3913.78 0.0
3913.83 0.0
3913.88 0.0
3913.93 0.0
3913.98 0.0
3914.03 0.0
3914.08 0.0
3914.13 0.0
3914.18 0.0
3914.23 0.0
3914.28 0.0
3914.33 0.0
3914.38 0.0
3914.43 0.0
3914.48 0.0
3914.53 0.0
3914.58 0.0
3914.63 0.0
3914.68 0.0
3914.73 0.0
3914.78 0.0
3914.83 0.0
3914.88 0.0
3914.93 0.0
3914.98 0.0
3915.03 0.0
3915.08 0.0
3915.13 0.0
3915.18 0.0
3915.23 0.0
3915.28 0.0
3915.33 0.0
3915.38 0.0
3915.43 0.0
3915.48 0.0
3915.53 0.0
3915.58 0.0
3915.63 0.0
3915.68 0.0
3915.73 0.0
3915.78 0.0
3915.83 0.0
3915.88 0.0
3915.93 0.0
3915.98 0.0
3916.03 0.0
3916.08 0.0
3916.13 0.0
3916.18 0.0
3916.23 0.0
3916.28 0.0
3916.33 0.0
3916.38 0.0
3916.43 0.0
3916.48 0.0
3916.53 0.0
3916.58 0.0
3916.63 0.0
3916.68 0.0
3916.73 0.0
3916.78 0.0
3916.83 0.0
3916.88 0.0
3916.93 0.0
3916.98 0.0
3917.03 0.0
3917.08 0.0
3917.13 0.0
3917.18 0.0
3917.23 0.0
3917.28 0.0
3917.33 0.0
3917.38 0.0
3917.43 0.0
3917.48 0.0
3917.53 0.0
3917.58 0.0
3917.63 0.0
3917.68 0.0
3917.73 0.0
3917.78 0.0
3917.83 0.0
3917.88 0.0
3917.93 0.0
3917.98 0.0
3918.03 0.0
3918.08 0.0
3918.13 0.0
3918.18 0.0
3918.23 0.0
3918.28 0.0
3918.33 0.0
3918.38 0.0
3918.43 0.0
3918.48 0.0
3918.53 0.0
3918.58 0.0
3918.63 0.0
3918.68 0.0
3918.73 0.0
3918.78 0.0
3918.83 0.0
3918.88 0.0
3918.93 0.0
3918.98 0.0
3919.03 0.0
3919.08 0.0
3919.13 0.0
3919.18 0.0
3919.23 0.0
3919.28 0.0
3919.33 0.0
3919.38 0.0
3919.43 0.0
3919.48 0.0
3919.53 0.0
3919.58 0.0
3919.63 0.0
3919.68 0.0
3919.73 0.0
3919.78 0.0
3919.83 0.0
3919.88 0.0
3919.93 0.0
3919.98 0.0
3920.03 0.0
3920.08 0.0
3920.13 0.0
3920.18 0.0
3920.23 0.0
3920.28 0.0
3920.33 0.0
3920.38 0.0
3920.43 0.0
3920.48 0.0
3920.53 0.0
3920.58 0.0
3920.63 0.0
3920.68 0.0
3920.73 0.0
3920.78 0.0
3920.83 0.0
3920.88 0.0
3920.93 0.0
3920.98 0.0
3921.03 0.0
3921.08 0.0
3921.13 0.0
3921.18 0.0
3921.23 0.0
3921.28 0.0
3921.33 0.0
3921.38 0.0
3921.43 0.0
3921.48 0.0
3921.53 0.0
3921.58 0.0
3921.63 0.0
3921.68 0.0
3921.73 0.0
3921.78 0.0
3921.83 0.0
3921.88 0.0
3921.93 0.0
3921.98 0.0
3922.03 0.0
3922.08 0.0
3922.13 0.0
3922.18 0.0
3922.23 0.0
3922.28 0.0
3922.33 0.0
3922.38 0.0
3922.43 0.0
3922.48 0.0
3922.53 0.0
3922.58 0.0
3922.63 0.0
3922.68 0.0
3922.73 0.0
3922.78 0.0
3922.83 0.0
3922.88 0.0
3922.93 0.0
3922.98 0.0
3923.03 0.0
3923.08 0.0
3923.13 0.0
3923.18 0.0
3923.23 0.0
3923.28 0.0
3923.33 0.0
3923.38 0.0
3923.43 0.0
3923.48 0.0
3923.53 0.0
3923.58 0.0
3923.63 0.0
3923.68 0.0
3923.73 0.0
3923.78 0.0
3923.83 0.0
3923.88 0.0
3923.93 0.0
3923.98 0.0
3924.03 0.0
3924.08 0.0
3924.13 0.0
3924.18 0.0
3924.23 0.0
3924.28 0.0
3924.33 0.0
3924.38 0.0
3924.43 0.0
3924.48 0.0
3924.53 0.0
3924.58 0.0
3924.63 0.0
3924.68 0.0
3924.73 0.0
3924.78 0.0
3924.83 0.0
3924.88 0.0
3924.93 0.0
3924.98 0.0
3925.03 0.0
3925.08 0.0
3925.13 0.0
3925.18 0.0
3925.23 0.0
3925.28 0.0
3925.33 0.0
3925.38 0.0
3925.43 0.0
3925.48 0.0
3925.53 0.0
3925.58 0.0
3925.63 0.0
3925.68 0.0
3925.73 7.7208911829023545
3925.78 0.0
3925.83 0.0
3925.88 0.0
3925.93 0.0
3925.98 0.0
3926.03 0.0
3926.08 0.0
3926.13 0.0
3926.18 0.0
3926.23 0.0
3926.28 0.0
3926.33 0.0
3926.38 0.0
3926.43 0.0
3926.48 0.0
3926.53 0.0
3926.58 0.0
3926.63 0.0
3926.68 0.0
3926.73 0.0
3926.78 0.0
3926.83 0.0
3926.88 0.0
3926.93 0.0
3926.98 0.0
3927.03 0.0
3927.08 0.0
3927.13 0.0
3927.18 0.0
3927.23 0.0
3927.28 0.0
3927.33 0.0
3927.38 0.0
3927.43 0.0
3927.48 0.0
3927.53 0.0
3927.58 0.0
3927.63 0.0
3927.68 0.0
3927.73 0.0
3927.78 0.0
3927.83 0.0
3927.88 0.0
3927.93 0.0
3927.98 0.0
3928.03 0.0
3928.08 0.0
3928.13 0.0
3928.18 0.0
3928.23 0.0
3928.28 0.0
3928.33 0.0
3928.38 0.0
3928.43 0.0
3928.48 0.0
3928.53 0.0
3928.58 0.0
3928.63 9.651113978627944
3928.68 0.0
3928.73 0.0
3928.78 0.0
3928.83 0.0
3928.88 0.0
3928.93 0.0
3928.98 0.0
3929.03 0.0
3929.08 0.0
3929.13 0.0
3929.18 0.0
3929.23 0.0
3929.28 0.0
3929.33 0.0
3929.38 0.0
3929.43 0.0
3929.48 0.0
3929.53 0.0
3929.58 0.0
3929.63 0.0
3929.68 0.0
3929.73 0.0
3929.78 0.0
3929.83 0.0
3929.88 0.0
3929.93 0.0
3929.98 0.0
3930.03 0.0
3930.08 0.0
3930.13 0.0
3930.18 0.0
3930.23 0.0
3930.28 0.0
3930.33 0.0
3930.38 0.0
3930.43 0.0
3930.48 0.0
3930.53 0.0
3930.58 0.0
3930.63 0.0
3930.68 0.0
3930.73 0.0
3930.78 0.0
3930.83 0.0
3930.88 0.0
3930.93 0.0
3930.98 0.0
3931.03 0.0
3931.08 0.0
3931.13 0.0
3931.18 0.0
3931.23 0.0
3931.28 0.0
3931.33 0.0
3931.38 0.0
3931.43 0.0
3931.48 0.0
3931.53 0.0
3931.58 0.0
3931.63 0.0
3931.68 0.0
3931.73 0.0
3931.78 0.0
3931.83 0.0
3931.88 0.0
3931.93 0.0
3931.98 0.0
3932.03 0.0
3932.08 0.0
3932.13 0.0
3932.18 0.0
3932.23 0.0
3932.28 0.0
3932.33 0.0
3932.38 0.0
3932.43 0.0
3932.48 0.0
3932.53 5.14726078860157
